579,APP-ACC-0579,Logitech MX Master,Apple,Accesorios,376.89,271.42,12,Reacondicionado,Sucursal Sur,24,3/2/2025
580,ASU-SMA-0580,OPPO Find X,ASUS,Smartphones,307.25,244.81,38,Exposición,Almacén Principal,12,21/01/2025
581,HP-SMA-0581,Xiaomi 14 Pro,HP,Smartphones,625.84,601.48,10,Exposición,Almacén Principal,12,15/01/2025
582,SON-TAB-0582,Xiaomi Pad 6,Sony,Tablets,952.7,798.21,5,Reacondicionado,Tienda Central,24,13/02/2025
583,LG-ACC-0583,Belkin Charger,LG,Accesorios,497.82,439.32,34,Abierto pero sin usar,Sucursal Norte,12,4/2/2025
584,SAM-TAB-0584,Lenovo Tab P12 Pro,Samsung,Tablets,1137.37,877,82,Nuevo,Sucursal Sur,6,26/01/2025
585,SAM-TAB-0585,ASUS ZenPad,Samsung,Tablets,450.04,418.87,42,Reacondicionado,Almacén Principal,24,17/01/2025
586,SON-MON-0586,ViewSonic Elite,Sony,Monitores,485.3,353.93,61,Reacondicionado,Tienda Central,6,8/2/2025
587,SON-ACC-0587,Anker PowerBank,Sony,Accesorios,38.41,33.67,45,Exposición,Almacén Principal,36,9/2/2025
588,LEN-TAB-0588,realme Pad,Lenovo,Tablets,706.69,676.68,9,Reacondicionado,Almacén Principal,36,8/2/2025
589,HP-SMA-0589,OPPO Find X,HP,Smartphones,981.31,907.28,73,Reacondicionado,Bodega Externa,24,18/01/2025
590,ACE-SMA-0590,Google Pixel 8,Acer,Smartphones,1406.94,1095.34,67,Abierto pero sin usar,Tienda Central,24,4/2/2025
591,MIC-ACC-0591,JBL Bluetooth Speaker,Microsoft,Accesorios,438.83,343.46,24,Reacondicionado,Tienda Central,24,31/01/2025
592,DEL-TAB-0592,Microsoft Surface Pro,Dell,Tablets,417.68,398.49,8,Exposición,Tienda Central,6,15/01/2025
593,SAM-ACC-0593,Kingston SSD,Samsung,Accesorios,81.74,65.68,10,Reacondicionado,Sucursal Norte,48,3/2/2025
594,MIC-LAP-0594,MacBook Pro 13,Microsoft,Laptops,2695.76,2194.57,83,Exposición,Bodega Externa,6,4/2/2025
595,LG-MON-0595,MSI Optix,LG,Monitores,235.99,220.46,81,Abierto pero sin usar,Sucursal Norte,36,30/01/2025
596,SON-SMA-0596,iPhone 15,Sony,Smartphones,1111.23,863.98,49,Exposición,Tienda Central,36,21/01/2025
597,SON-SMA-0597,Samsung Galaxy S24,Sony,Smartphones,875.3,758.88,71,Nuevo,Sucursal Sur,36,2/2/2025
598,ACE-SMA-0598,Vivo X100 Pro,Acer,Smartphones,563.64,487.5,30,Nuevo,Almacén Principal,48,29/01/2025
599,APP-ACC-0599,Belkin Charger,Apple,Accesorios,466.98,430.04,4,Abierto pero sin usar,Bodega Externa,6,28/01/2025
600,SAM-LAP-0600,Razer Blade,Samsung,Laptops,1767.33,1402.91,44,Nuevo,Sucursal Sur,6,26/01/2025
601,HP-SMA-0601,iPhone 15 Pro,HP,Smartphones,801.75,578.02,75,Nuevo,Tienda Central,36,30/01/2025
602,APP-SMA-0602,Motorola Edge,Apple,Smartphones,1214.05,1006.96,84,Reacondicionado,Bodega Externa,48,8/2/2025
603,ACE-SMA-0603,Vivo X100 Pro,Acer,Smartphones,474.41,429.22,23,Exposición,Sucursal Sur,24,17/01/2025
604,SON-SMA-0604,Motorola Edge,Sony,Smartphones,680.5,525.22,25,Exposición,Sucursal Norte,12,2/2/2025
605,MIC-LAP-0605,MacBook Pro 13,Microsoft,Laptops,2899.64,2760.56,21,Nuevo,Almacén Principal,12,30/01/2025
606,HP-MON-0606,LG UltraGear,HP,Monitores,636.17,615.68,30,Reacondicionado,Bodega Externa,6,31/01/2025
607,HP-LAP-0607,MacBook Air,HP,Laptops,2371.06,1689.64,37,Abierto pero sin usar,Almacén Principal,12,22/01/2025
608,LEN-TAB-0608,HUAWEI MatePad Pro,Lenovo,Tablets,467.2,412.6,92,Nuevo,Almacén Principal,48,4/2/2025
609,LEN-ACC-0609,Samsung Galaxy Watch,Lenovo,Accesorios,62.82,49.43,85,Nuevo,Bodega Externa,24,13/02/2025
610,LG-MON-0610,HP OMEN,LG,Monitores,820.11,664.09,66,Reacondicionado,Sucursal Sur,48,28/01/2025
611,DEL-LAP-0611,ASUS ROG Zephyrus,Dell,Laptops,835.13,671.66,2,Nuevo,Sucursal Sur,24,17/01/2025
612,ASU-ACC-0612,JBL Bluetooth Speaker,ASUS,Accesorios,42.51,33.71,82,Exposición,Sucursal Sur,6,28/01/2025
613,ASU-SMA-0613,OnePlus 12,ASUS,Smartphones,959.86,743.74,98,Reacondicionado,Bodega Externa,24,26/01/2025
614,DEL-MON-0614,Acer Predator,Dell,Monitores,998.06,741.96,78,Abierto pero sin usar,Tienda Central,48,10/2/2025
615,MIC-TAB-0615,ASUS ZenPad,Microsoft,Tablets,1036.09,1023.72,66,Reacondicionado,Bodega Externa,12,23/01/2025
616,SAM-TAB-0616,HUAWEI MatePad Pro,Samsung,Tablets,267.02,225,7,Exposición,Sucursal Sur,48,6/2/2025
617,ACE-SMA-0617,OPPO Find X,Acer,Smartphones,709.82,604.21,54,Reacondicionado,Almacén Principal,12,25/01/2025
618,SAM-MON-0618,Acer Predator,Samsung,Monitores,458.2,404.56,83,Exposición,Tienda Central,6,30/01/2025
619,ASU-SMA-0619,OPPO Find X,ASUS,Smartphones,1333.57,988.58,22,Nuevo,Tienda Central,6,9/2/2025
620,MIC-LAP-0620,Acer Predator,Microsoft,Laptops,1565.17,1497.07,59,Reacondicionado,Sucursal Sur,48,1/2/2025
621,SON-TAB-0621,Xiaomi Pad 6,Sony,Tablets,340.54,305.88,49,Nuevo,Tienda Central,6,11/2/2025
622,LG-SMA-0622,Samsung Galaxy S24,LG,Smartphones,696.6,618.74,55,Reacondicionado,Almacén Principal,36,4/2/2025
623,LG-ACC-0623,Sony WH-1000XM5,LG,Accesorios,373.63,308.54,36,Abierto pero sin usar,Tienda Central,6,11/2/2025
624,ASU-SMA-0624,Vivo X100 Pro,ASUS,Smartphones,504.67,482.33,58,Exposición,Sucursal Norte,48,27/01/2025
625,ACE-TAB-0625,Microsoft Surface Pro,Acer,Tablets,439.53,318.32,15,Exposición,Tienda Central,48,30/01/2025
626,LEN-SMA-0626,Samsung Galaxy S24,Lenovo,Smartphones,745.36,696.31,10,Exposición,Almacén Principal,48,12/2/2025
627,SAM-LAP-0627,MSI GS66,Samsung,Laptops,2197.91,1642.53,25,Nuevo,Tienda Central,48,16/01/2025
628,DEL-SMA-0628,Motorola Edge,Dell,Smartphones,1407.66,1394.49,74,Nuevo,Sucursal Sur,12,14/01/2025
629,APP-LAP-0629,ASUS ROG Zephyrus,Apple,Laptops,2138.12,1768.84,74,Exposición,Almacén Principal,24,11/2/2025
630,ACE-ACC-0630,Kingston SSD,Acer,Accesorios,485.36,367.05,27,Reacondicionado,Bodega Externa,6,22/01/2025
631,LG-TAB-0631,iPad Pro,LG,Tablets,1020.53,738.65,24,Exposición,Bodega Externa,36,23/01/2025
632,APP-MON-0632,MSI Optix,Apple,Monitores,715.78,646.14,47,Exposición,Sucursal Sur,6,4/2/2025
633,LG-SMA-0633,OPPO Find X,LG,Smartphones,899.86,637.36,29,Abierto pero sin usar,Sucursal Norte,48,13/02/2025
634,DEL-MON-0634,Acer Predator,Dell,Monitores,628.77,510.96,60,Reacondicionado,Tienda Central,12,16/01/2025
635,DEL-LAP-0635,Acer Predator,Dell,Laptops,1483.5,1145.56,67,Exposición,Sucursal Norte,48,17/01/2025
636,SAM-ACC-0636,Kingston SSD,Samsung,Accesorios,121.96,115.91,39,Abierto pero sin usar,Sucursal Norte,36,7/2/2025
637,LEN-TAB-0637,ASUS ZenPad,Lenovo,Tablets,397.44,278.65,58,Abierto pero sin usar,Sucursal Sur,6,30/01/2025
638,ACE-LAP-0638,ASUS ROG Zephyrus,Acer,Laptops,1529.26,1094.79,79,Abierto pero sin usar,Sucursal Norte,12,27/01/2025
639,LG-LAP-0639,MSI GS66,LG,Laptops,2947.8,2926.04,35,Nuevo,Tienda Central,12,1/2/2025
640,HP-LAP-0640,MacBook Air,HP,Laptops,850.05,614.87,6,Reacondicionado,Almacén Principal,6,8/2/2025
641,LG-TAB-0641,Xiaomi Pad 6,LG,Tablets,746.92,622.53,78,Exposición,Sucursal Sur,12,19/01/2025
642,HP-MON-0642,ViewSonic Elite,HP,Monitores,456.39,434.85,61,Abierto pero sin usar,Tienda Central,12,30/01/2025
643,SAM-LAP-0643,Dell XPS 15,Samsung,Laptops,2508.76,1944.39,42,Exposición,Tienda Central,6,1/2/2025
644,HP-MON-0644,Dell UltraSharp,HP,Monitores,225.04,221.56,0,Exposición,Sucursal Norte,12,25/01/2025
645,SON-SMA-0645,Nothing Phone,Sony,Smartphones,821.05,661.58,63,Reacondicionado,Tienda Central,6,28/01/2025
646,ASU-SMA-0646,OPPO Find X,ASUS,Smartphones,571.21,513.46,53,Reacondicionado,Sucursal Norte,48,1/2/2025
647,APP-MON-0647,Philips Brilliance,Apple,Monitores,946.28,775.62,49,Nuevo,Almacén Principal,48,3/2/2025
648,SON-ACC-0648,Apple Watch,Sony,Accesorios,312.38,305.5,10,Nuevo,Sucursal Norte,48,19/01/2025
649,LEN-ACC-0649,Samsung Galaxy Watch,Lenovo,Accesorios,67.58,66.77,89,Abierto pero sin usar,Sucursal Norte,36,6/2/2025
650,ACE-MON-0650,ASUS ProArt,Acer,Monitores,408.86,352.26,69,Abierto pero sin usar,Tienda Central,36,3/2/2025
651,APP-ACC-0651,Sony WH-1000XM5,Apple,Accesorios,238.86,226.7,62,Nuevo,Sucursal Norte,48,26/01/2025
652,SON-MON-0652,HP OMEN,Sony,Monitores,798.51,738.45,8,Reacondicionado,Tienda Central,12,10/2/2025
653,LEN-ACC-0653,Anker PowerBank,Lenovo,Accesorios,130.03,125.79,39,Exposición,Sucursal Norte,48,30/01/2025
654,SON-MON-0654,ViewSonic Elite,Sony,Monitores,572.24,494.89,27,Exposición,Almacén Principal,48,5/2/2025
655,APP-TAB-0655,iPad Air,Apple,Tablets,471.37,454.51,45,Abierto pero sin usar,Sucursal Norte,36,31/01/2025
656,MIC-SMA-0656,Nothing Phone,Microsoft,Smartphones,1284.22,1198.94,100,Exposición,Bodega Externa,36,15/01/2025
657,HP-TAB-0657,Samsung Galaxy Tab S9,HP,Tablets,787.26,634.93,64,Abierto pero sin usar,Almacén Principal,12,4/2/2025
658,LG-MON-0658,BenQ PhotoVue,LG,Monitores,268.08,260.58,82,Reacondicionado,Sucursal Norte,24,18/01/2025
659,DEL-ACC-0659,Kingston SSD,Dell,Accesorios,429.79,334.81,27,Nuevo,Bodega Externa,36,23/01/2025
660,LEN-ACC-0660,Belkin Charger,Lenovo,Accesorios,235.97,187.76,23,Exposición,Sucursal Norte,12,7/2/2025
661,SON-TAB-0661,Xiaomi Pad 6,Sony,Tablets,520.91,389.33,18,Nuevo,Sucursal Norte,12,24/01/2025
662,MIC-MON-0662,Samsung Odyssey,Microsoft,Monitores,328.78,294.96,50,Abierto pero sin usar,Bodega Externa,48,1/2/2025
663,MIC-LAP-0663,MacBook Pro 13,Microsoft,Laptops,2591.57,1967.59,75,Reacondicionado,Tienda Central,12,14/01/2025
664,DEL-ACC-0664,JBL Bluetooth Speaker,Dell,Accesorios,341.94,289.7,75,Nuevo,Tienda Central,12,17/01/2025
665,MIC-TAB-0665,Lenovo Tab P12 Pro,Microsoft,Tablets,1067.26,1064.17,31,Exposición,Sucursal Sur,6,24/01/2025
666,HP-ACC-0666,JBL Bluetooth Speaker,HP,Accesorios,431.29,406.97,25,Nuevo,Tienda Central,12,13/02/2025
667,ACE-ACC-0667,Kingston SSD,Acer,Accesorios,393.63,313.04,85,Exposición,Tienda Central,6,23/01/2025
668,SAM-SMA-0668,Samsung Galaxy S24,Samsung,Smartphones,530.21,389.76,38,Reacondicionado,Sucursal Sur,24,12/2/2025
669,LG-MON-0669,Philips Brilliance,LG,Monitores,256.53,202.54,50,Exposición,Bodega Externa,24,8/2/2025
670,MIC-LAP-0670,ASUS ROG Zephyrus,Microsoft,Laptops,2080.86,1576.64,13,Abierto pero sin usar,Almacén Principal,24,6/2/2025
671,MIC-ACC-0671,AirPods Pro,Microsoft,Accesorios,361.08,273.33,84,Exposición,Sucursal Norte,36,2/2/2025
672,LG-ACC-0672,Apple Watch,LG,Accesorios,107.69,83.71,35,Reacondicionado,Tienda Central,12,7/2/2025
673,HP-MON-0673,HP OMEN,HP,Monitores,233,167.11,87,Exposición,Almacén Principal,24,23/01/2025
674,LEN-TAB-0674,Samsung Galaxy Tab S9,Lenovo,Tablets,1046.52,882.79,27,Exposición,Bodega Externa,48,16/01/2025
675,APP-ACC-0675,Western Digital HDD,Apple,Accesorios,121.76,93.18,80,Exposición,Tienda Central,6,26/01/2025
676,APP-ACC-0676,Apple Watch,Apple,Accesorios,122.76,120.34,57,Exposición,Bodega Externa,36,13/02/2025
677,DEL-SMA-0677,Google Pixel 8,Dell,Smartphones,1141.68,940.01,7,Abierto pero sin usar,Sucursal Norte,36,9/2/2025
678,DEL-LAP-0678,MSI GS66,Dell,Laptops,1047.99,777.61,75,Nuevo,Sucursal Sur,48,29/01/2025
679,APP-LAP-0679,HP Spectre x360,Apple,Laptops,2920.46,2769.66,17,Reacondicionado,Almacén Principal,6,21/01/2025
680,SAM-TAB-0680,Microsoft Surface Pro,Samsung,Tablets,944.86,897.87,83,Exposición,Tienda Central,12,11/2/2025
681,ASU-LAP-0681,MacBook Air,ASUS,Laptops,2250.54,1750.71,85,Abierto pero sin usar,Bodega Externa,48,27/01/2025
682,SAM-TAB-0682,iPad Air,Samsung,Tablets,1090.18,798.22,96,Exposición,Tienda Central,6,28/01/2025
683,MIC-TAB-0683,Samsung Galaxy Tab S9,Microsoft,Tablets,321.28,317.29,5,Nuevo,Sucursal Sur,12,1/2/2025
684,ACE-ACC-0684,Sony WH-1000XM5,Acer,Accesorios,420.69,390.1,3,Nuevo,Sucursal Norte,48,22/01/2025
685,ACE-SMA-0685,OnePlus 12,Acer,Smartphones,1285.34,1090.61,92,Nuevo,Almacén Principal,6,20/01/2025
686,LEN-MON-0686,Dell UltraSharp,Lenovo,Monitores,542.6,384.41,9,Exposición,Sucursal Norte,24,24/01/2025
687,SON-MON-0687,MSI Optix,Sony,Monitores,240.18,198.27,30,Reacondicionado,Tienda Central,6,12/2/2025
688,SAM-TAB-0688,ASUS ZenPad,Samsung,Tablets,552.85,453.22,70,Exposición,Bodega Externa,12,6/2/2025
689,APP-LAP-0689,MacBook Air,Apple,Laptops,2434.55,1752.66,47,Exposición,Tienda Central,6,2/2/2025
690,SAM-ACC-0690,Apple Watch,Samsung,Accesorios,115.2,114.95,73,Nuevo,Bodega Externa,6,10/2/2025
691,DEL-ACC-0691,JBL Bluetooth Speaker,Dell,Accesorios,185.65,181.41,60,Reacondicionado,Sucursal Norte,6,8/2/2025
692,HP-TAB-0692,HUAWEI MatePad Pro,HP,Tablets,1073.59,1039.56,63,Exposición,Almacén Principal,24,12/2/2025
693,LEN-ACC-0693,Apple Watch,Lenovo,Accesorios,226.15,173.75,21,Exposición,Sucursal Norte,48,28/01/2025
694,MIC-LAP-0694,Lenovo ThinkPad X1,Microsoft,Laptops,2473.17,1871.75,38,Nuevo,Almacén Principal,24,13/02/2025
695,APP-SMA-0695,Google Pixel 8,Apple,Smartphones,1055.58,811.29,88,Nuevo,Sucursal Sur,48,16/01/2025
696,DEL-MON-0696,HP OMEN,Dell,Monitores,960.98,860.63,68,Abierto pero sin usar,Almacén Principal,24,4/2/2025
697,ASU-TAB-0697,Microsoft Surface Pro,ASUS,Tablets,244.9,173.68,77,Exposición,Sucursal Sur,36,4/2/2025
698,LG-ACC-0698,Apple Watch,LG,Accesorios,236.93,227.73,10,Nuevo,Sucursal Norte,24,15/01/2025
699,HP-ACC-0699,JBL Bluetooth Speaker,HP,Accesorios,393.94,299.9,15,Nuevo,Bodega Externa,24,22/01/2025
700,HP-LAP-0700,Acer Predator,HP,Laptops,1474.89,1314.32,23,Abierto pero sin usar,Sucursal Sur,36,17/01/2025
701,ASU-LAP-0701,Acer Predator,ASUS,Laptops,1870.33,1315.21,30,Reacondicionado,Tienda Central,24,25/01/2025
702,ASU-MON-0702,ViewSonic Elite,ASUS,Monitores,979.87,820.94,100,Abierto pero sin usar,Tienda Central,48,27/01/2025
703,ACE-LAP-0703,Lenovo ThinkPad X1,Acer,Laptops,2104.67,1846.16,27,Exposición,Almacén Principal,12,5/2/2025
704,ASU-ACC-0704,AirPods Pro,ASUS,Accesorios,309.06,273.12,76,Nuevo,Almacén Principal,12,26/01/2025
705,ACE-ACC-0705,JBL Bluetooth Speaker,Acer,Accesorios,82.52,59.52,9,Abierto pero sin usar,Almacén Principal,48,11/2/2025
706,APP-LAP-0706,MacBook Air,Apple,Laptops,1784.3,1692.02,13,Reacondicionado,Almacén Principal,24,7/2/2025
707,LEN-TAB-0707,Amazon Fire HD,Lenovo,Tablets,546.42,528.35,98,Exposición,Sucursal Norte,6,29/01/2025
708,DEL-ACC-0708,Apple Watch,Dell,Accesorios,328.8,246.76,51,Exposición,Almacén Principal,6,22/01/2025
709,SON-TAB-0709,iPad Pro,Sony,Tablets,585.46,566.44,11,Nuevo,Sucursal Sur,12,5/2/2025
710,SAM-SMA-0710,OnePlus 12,Samsung,Smartphones,1472.82,1323.53,24,Reacondicionado,Sucursal Sur,36,26/01/2025
711,HP-TAB-0711,Xiaomi Pad 6,HP,Tablets,859.03,680.8,39,Exposición,Sucursal Sur,12,13/02/2025
712,HP-SMA-0712,iPhone 15 Pro,HP,Smartphones,775.27,755.95,92,Exposición,Almacén Principal,12,26/01/2025
713,SON-SMA-0713,OPPO Find X,Sony,Smartphones,1490.44,1228.65,15,Reacondicionado,Sucursal Sur,12,21/01/2025
714,DEL-ACC-0714,Logitech MX Master,Dell,Accesorios,168.42,148.7,75,Exposición,Bodega Externa,12,1/2/2025
715,MIC-LAP-0715,MacBook Air,Microsoft,Laptops,929.52,886.37,41,Reacondicionado,Bodega Externa,12,11/2/2025
716,DEL-TAB-0716,Xiaomi Pad 6,Dell,Tablets,972.1,954.36,5,Abierto pero sin usar,Almacén Principal,24,8/2/2025
717,SON-MON-0717,Acer Predator,Sony,Monitores,618.72,472.8,100,Exposición,Almacén Principal,24,11/2/2025
718,SON-LAP-0718,MSI GS66,Sony,Laptops,1658.13,1351.58,49,Nuevo,Bodega Externa,12,29/01/2025
719,ASU-SMA-0719,Motorola Edge,ASUS,Smartphones,446.67,402.48,7,Exposición,Tienda Central,24,15/01/2025
720,MIC-TAB-0720,Microsoft Surface Pro,Microsoft,Tablets,705.36,700.1,18,Exposición,Tienda Central,48,2/2/2025
721,HP-LAP-0721,ASUS ROG Zephyrus,HP,Laptops,1791.68,1260.24,8,Abierto pero sin usar,Almacén Principal,24,31/01/2025
722,APP-ACC-0722,Samsung Galaxy Watch,Apple,Accesorios,455.51,434.37,10,Reacondicionado,Almacén Principal,12,23/01/2025
723,LEN-SMA-0723,iPhone 15 Pro,Lenovo,Smartphones,1177.52,1064,21,Exposición,Tienda Central,12,11/2/2025
724,SAM-LAP-0724,Dell XPS 13,Samsung,Laptops,2409.88,2401.54,34,Nuevo,Tienda Central,6,21/01/2025
725,SON-ACC-0725,AirPods Pro,Sony,Accesorios,221.87,216.24,22,Exposición,Sucursal Sur,12,25/01/2025
726,LEN-MON-0726,ASUS ProArt,Lenovo,Monitores,387.91,299.47,33,Abierto pero sin usar,Tienda Central,12,6/2/2025
727,LG-MON-0727,MSI Optix,LG,Monitores,507.89,433.9,90,Abierto pero sin usar,Bodega Externa,12,29/01/2025
728,ASU-LAP-0728,ASUS ROG Zephyrus,ASUS,Laptops,1156.46,832.71,74,Nuevo,Sucursal Norte,24,13/02/2025
729,MIC-SMA-0729,iPhone 15,Microsoft,Smartphones,1206.75,1143.88,72,Exposición,Almacén Principal,48,3/2/2025
730,HP-ACC-0730,JBL Bluetooth Speaker,HP,Accesorios,289.83,217.75,98,Reacondicionado,Almacén Principal,48,18/01/2025
731,SAM-LAP-0731,ASUS ROG Zephyrus,Samsung,Laptops,912.21,885.2,16,Nuevo,Sucursal Sur,6,21/01/2025
732,APP-TAB-0732,Samsung Galaxy Tab S9,Apple,Tablets,965.16,807.71,76,Nuevo,Sucursal Norte,24,15/01/2025
733,SAM-ACC-0733,Kingston SSD,Samsung,Accesorios,53.02,38.15,37,Exposición,Sucursal Norte,12,20/01/2025
734,ASU-TAB-0734,HUAWEI MatePad Pro,ASUS,Tablets,758.61,748.37,89,Abierto pero sin usar,Sucursal Sur,12,8/2/2025
735,DEL-LAP-0735,Dell XPS 15,Dell,Laptops,1046.03,868.09,63,Abierto pero sin usar,Bodega Externa,12,30/01/2025
736,SAM-MON-0736,ViewSonic Elite,Samsung,Monitores,752.8,716.27,67,Nuevo,Tienda Central,24,6/2/2025
737,LEN-LAP-0737,MacBook Air,Lenovo,Laptops,2584.04,2544.51,79,Exposición,Bodega Externa,36,23/01/2025
738,ACE-MON-0738,LG UltraGear,Acer,Monitores,222.69,175.43,1,Exposición,Sucursal Sur,12,8/2/2025
739,ASU-MON-0739,Philips Brilliance,ASUS,Monitores,591.36,435.33,67,Nuevo,Bodega Externa,12,26/01/2025
740,APP-SMA-0740,OPPO Find X,Apple,Smartphones,584.24,573.56,58,Abierto pero sin usar,Bodega Externa,12,25/01/2025
741,SON-ACC-0741,Samsung Galaxy Watch,Sony,Accesorios,226.06,207.28,27,Reacondicionado,Sucursal Sur,6,19/01/2025
742,DEL-MON-0742,LG UltraGear,Dell,Monitores,388.3,321.01,73,Reacondicionado,Sucursal Norte,48,7/2/2025
743,LEN-MON-0743,Acer Predator,Lenovo,Monitores,331.64,319.79,11,Reacondicionado,Almacén Principal,36,26/01/2025
744,LG-TAB-0744,HUAWEI MatePad Pro,LG,Tablets,220.84,173.17,37,Reacondicionado,Sucursal Sur,12,5/2/2025
745,ASU-MON-0745,ViewSonic Elite,ASUS,Monitores,293.57,234.03,25,Nuevo,Almacén Principal,12,9/2/2025
746,LEN-TAB-0746,Microsoft Surface Pro,Lenovo,Tablets,860.52,812.25,53,Abierto pero sin usar,Tienda Central,24,8/2/2025
747,LG-SMA-0747,OnePlus 12,LG,Smartphones,1308.44,1117.9,80,Reacondicionado,Sucursal Sur,12,2/2/2025
748,SAM-MON-0748,BenQ PhotoVue,Samsung,Monitores,471.63,391.08,77,Abierto pero sin usar,Sucursal Norte,6,4/2/2025
749,ASU-TAB-0749,iPad Pro,ASUS,Tablets,539.29,494.67,67,Exposición,Sucursal Sur,24,12/2/2025
750,HP-MON-0750,ASUS ProArt,HP,Monitores,294.55,244.66,13,Abierto pero sin usar,Almacén Principal,12,21/01/2025
751,LEN-LAP-0751,MacBook Pro 13,Lenovo,Laptops,2828.79,2089.22,65,Abierto pero sin usar,Almacén Principal,48,15/01/2025
752,MIC-ACC-0752,JBL Bluetooth Speaker,Microsoft,Accesorios,345.18,296.68,68,Reacondicionado,Tienda Central,24,15/01/2025
753,APP-ACC-0753,Samsung Galaxy Watch,Apple,Accesorios,215.26,187.34,7,Nuevo,Bodega Externa,36,15/01/2025
754,ASU-ACC-0754,AirPods Pro,ASUS,Accesorios,301.67,281.68,66,Nuevo,Bodega Externa,6,27/01/2025
755,APP-SMA-0755,OPPO Find X,Apple,Smartphones,769.4,585.51,88,Nuevo,Bodega Externa,12,18/01/2025
756,LEN-MON-0756,ASUS ProArt,Lenovo,Monitores,690.3,528.1,61,Exposición,Almacén Principal,6,24/01/2025
757,APP-SMA-0757,OnePlus 12,Apple,Smartphones,1206.36,938.64,61,Abierto pero sin usar,Bodega Externa,12,5/2/2025
758,DEL-ACC-0758,Logitech MX Master,Dell,Accesorios,257.63,182.34,68,Reacondicionado,Almacén Principal,48,9/2/2025
759,ACE-TAB-0759,realme Pad,Acer,Tablets,1095.77,935.11,35,Abierto pero sin usar,Sucursal Norte,24,8/2/2025
760,LG-TAB-0760,iPad Pro,LG,Tablets,629.93,575.4,53,Reacondicionado,Tienda Central,12,22/01/2025
761,DEL-MON-0761,LG UltraGear,Dell,Monitores,494.89,441.87,98,Reacondicionado,Tienda Central,48,21/01/2025
762,LG-SMA-0762,Motorola Edge,LG,Smartphones,592.38,492.17,2,Reacondicionado,Sucursal Sur,24,1/2/2025
763,LEN-MON-0763,Acer Predator,Lenovo,Monitores,261.45,237.57,3,Reacondicionado,Sucursal Sur,6,18/01/2025
764,MIC-MON-0764,LG UltraGear,Microsoft,Monitores,208.29,178.07,13,Exposición,Sucursal Sur,48,26/01/2025
765,MIC-LAP-0765,ASUS ROG Zephyrus,Microsoft,Laptops,2408.74,1996.12,68,Exposición,Sucursal Sur,24,22/01/2025
766,LG-LAP-0766,HP Spectre x360,LG,Laptops,1925.23,1624.03,62,Nuevo,Bodega Externa,6,1/2/2025
767,ACE-ACC-0767,Kingston SSD,Acer,Accesorios,118.77,84.44,63,Reacondicionado,Almacén Principal,24,28/01/2025
768,SAM-MON-0768,Dell UltraSharp,Samsung,Monitores,796.03,772.42,55,Abierto pero sin usar,Bodega Externa,24,26/01/2025
769,ACE-SMA-0769,Nothing Phone,Acer,Smartphones,517.92,433.88,81,Reacondicionado,Bodega Externa,48,9/2/2025
770,DEL-ACC-0770,JBL Bluetooth Speaker,Dell,Accesorios,48.86,46.18,4,Nuevo,Sucursal Sur,48,29/01/2025
771,LEN-MON-0771,ASUS ProArt,Lenovo,Monitores,641.79,606.91,11,Reacondicionado,Sucursal Sur,6,4/2/2025
772,MIC-SMA-0772,Vivo X100 Pro,Microsoft,Smartphones,1311.01,998.06,57,Exposición,Tienda Central,48,1/2/2025
773,LG-LAP-0773,ASUS ROG Zephyrus,LG,Laptops,1745.24,1381.05,8,Reacondicionado,Almacén Principal,24,3/2/2025
774,LG-MON-0774,ASUS ProArt,LG,Monitores,346.52,250.43,81,Nuevo,Bodega Externa,12,5/2/2025
775,SAM-SMA-0775,iPhone 15 Pro,Samsung,Smartphones,1335.19,1031.62,79,Abierto pero sin usar,Sucursal Sur,48,10/2/2025
776,LEN-ACC-0776,Western Digital HDD,Lenovo,Accesorios,432.32,334.72,65,Reacondicionado,Bodega Externa,12,31/01/2025
777,MIC-MON-0777,Acer Predator,Microsoft,Monitores,700.87,589.71,57,Nuevo,Tienda Central,6,6/2/2025
778,APP-ACC-0778,Logitech MX Master,Apple,Accesorios,276.31,249.63,25,Abierto pero sin usar,Sucursal Norte,48,18/01/2025
779,SAM-TAB-0779,realme Pad,Samsung,Tablets,364.42,300.08,20,Nuevo,Bodega Externa,36,22/01/2025
780,LG-LAP-0780,HP Spectre x360,LG,Laptops,2895.42,2508.81,4,Exposición,Sucursal Norte,6,2/2/2025
781,LEN-MON-0781,LG UltraGear,Lenovo,Monitores,302.11,221.42,4,Reacondicionado,Sucursal Norte,48,5/2/2025
782,LG-TAB-0782,Microsoft Surface Pro,LG,Tablets,795.51,655.32,49,Reacondicionado,Tienda Central,36,28/01/2025
783,ASU-LAP-0783,ASUS ROG Zephyrus,ASUS,Laptops,2722.49,2428.33,69,Abierto pero sin usar,Tienda Central,36,22/01/2025
784,LEN-MON-0784,BenQ PhotoVue,Lenovo,Monitores,955.71,782.95,56,Abierto pero sin usar,Bodega Externa,12,18/01/2025
785,LG-MON-0785,Dell UltraSharp,LG,Monitores,378.66,313.26,94,Reacondicionado,Bodega Externa,48,3/2/2025
786,LEN-TAB-0786,Amazon Fire HD,Lenovo,Tablets,415.49,293.88,65,Nuevo,Sucursal Norte,36,14/01/2025
787,LG-MON-0787,Samsung Odyssey,LG,Monitores,351.73,321.12,80,Reacondicionado,Sucursal Sur,48,23/01/2025
